Fecha;Hora;Sistema;ETD;Detector;0-50 (km/h);50-80 (km/h);80-120 (km/h);120-255 (km/h);Velocidad media (km/h);0-6 (m);6-999 (m);Vehículos totales;
2025-12-14;10:30:00 - 11:00:00;A-15;[A-15] 315-ETD SAN SEBASTIÁN-N-I BAZKARDO, A-15 pk 158,700, A-15 pk 162,100;Lento SAN SEBASTIÁN;0;8;71;6;99,53;81;4;85;
2025-12-14;10:30:00 - 11:00:00;A-15;[A-15] 315-ETD SAN SEBASTIÁN-N-I BAZKARDO, A-15 pk 158,700, A-15 pk 162,100;Central N-I BAZKARDO;0;2;37;11;107,4;48;2;50;
2025-12-14;10:30:00 - 11:00:00;A-15;[A-15] 315-ETD SAN SEBASTIÁN-N-I BAZKARDO, A-15 pk 158,700, A-15 pk 162,100;Lento N-I BAZKARDO;0;26;158;14;98,23;176;22;198;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Lento IRUN;4;51;30;0;75,47;81;4;85;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Rápido IRUN;1;3;68;3;99,2;73;2;75;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Central IRUN;0;92;116;2;85,05;201;9;210;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Central PASAIA;2;137;115;2;81;245;11;256;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Lento PASAIA;4;38;11;0;69,25;48;5;53;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 101-ETD PASAIA-IRUN, GI-636 pk 0,000, GI-636 pk 2,100;Rápido PASAIA;0;8;36;4;97,5;47;1;48;
2025-12-14;10:30:00 - 11:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Lento BEASAIN;0;6;128;20;103,83;141;13;154;
2025-12-14;10:30:00 - 11:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Central BEASAIN;0;0;12;4;110;15;1;16;
2025-12-14;10:30:00 - 11:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Lento BERGARA;0;4;89;14;103,93;101;6;107;
2025-12-14;10:30:00 - 11:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Central BERGARA;0;0;3;9;130;12;0;12;
2025-12-14;10:30:00 - 11:00:00;GI-627;[GI-627] 127-ETD ARABA-EIBAR, GI-627 pk 39,400, GI-627 pk 44,500;Lento ARABA;1;47;21;0;75,07;65;4;69;
2025-12-14;10:30:00 - 11:00:00;GI-627;[GI-627] 127-ETD ARABA-EIBAR, GI-627 pk 39,400, GI-627 pk 44,500;Lento EIBAR;5;75;17;0;69,07;93;4;97;
2025-12-14;10:30:00 - 11:00:00;GI-2630;[GI-2630] 9259-ETD URRETXU-BERGARA, GI-2630 pk 0,200, GI-2630 pk 3,600;Lento BERGARA;1;30;36;0;83,21;63;4;67;
2025-12-14;10:30:00 - 11:00:00;GI-2630;[GI-2630] 9259-ETD URRETXU-BERGARA, GI-2630 pk 0,200, GI-2630 pk 3,600;Lento URRETXU;1;45;26;0;77,08;67;5;72;
2025-12-14;10:30:00 - 11:00:00;GI-2632;[GI-2632] 9159-ETD BEASAIN-BIZKAIA, GI-2632 pk 14,100, GI-2632 pk 17,200;Lento BEASAIN;3;4;0;0;47,86;7;0;7;
2025-12-14;10:30:00 - 11:00:00;GI-2632;[GI-2632] 9159-ETD BEASAIN-BIZKAIA, GI-2632 pk 14,100, GI-2632 pk 17,200;Lento BIZKAIA;2;5;0;0;53,57;6;1;7;
2025-12-14;10:30:00 - 11:00:00;GI-2132;[GI-2132] 9136-ETD ERRENTERIA-ASTIGARRAGA, GI-2132 pk 15,200, GI-2132 pk 15,500;Lento ASTIGARRAGA;124;26;1;0;32,38;141;10;151;
2025-12-14;10:30:00 - 11:00:00;GI-2132;[GI-2132] 9136-ETD ERRENTERIA-ASTIGARRAGA, GI-2132 pk 15,200, GI-2132 pk 15,500;Lento ERRENTERIA;142;22;0;0;30,37;156;8;164;
2025-12-14;10:30:00 - 11:00:00;N-634;[N-634] 106-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 58,200, N-634 pk 60,700;Lento SANTANDER;8;56;1;0;60,62;64;1;65;
2025-12-14;10:30:00 - 11:00:00;N-634;[N-634] 106-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 58,200, N-634 pk 60,700;Lento SAN SEBASTIÁN;2;72;7;0;67,04;80;1;81;
2025-12-14;10:30:00 - 11:00:00;GI-3440;[GI-3440] 77-ETD LEZO-HONDARRIBIA, GI-3440 pk 0,000, GI-3440 pk 19,100;Lento LEZO;13;0;0;0;25;13;0;13;
2025-12-14;10:30:00 - 11:00:00;GI-3440;[GI-3440] 77-ETD LEZO-HONDARRIBIA, GI-3440 pk 0,000, GI-3440 pk 19,100;Lento HONDARRIBIA;43;0;0;0;25;42;1;43;
2025-12-14;10:30:00 - 11:00:00;GI-2632;[GI-2632] 87-ETD BIZKAIA-BEASAIN, GI-2632 pk 5,900, GI-2632 pk 9,700;Lento BIZKAIA;1;15;3;0;68,42;18;1;19;
2025-12-14;10:30:00 - 11:00:00;GI-2632;[GI-2632] 87-ETD BIZKAIA-BEASAIN, GI-2632 pk 5,900, GI-2632 pk 9,700;Lento BEASAIN;2;22;4;0;67,14;25;3;28;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Central FRANCIA;28;2;0;0;27,67;30;0;30;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Lento FRANCIA;86;6;0;0;27,61;90;2;92;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Central IRUN;6;1;0;0;30,71;6;1;7;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Lento IRUN;86;6;0;0;27,61;84;8;92;
2025-12-14;10:30:00 - 11:00:00;GI-2132;[GI-2132] 93-ETD ASTIGARRAGA-ERRENTERIA, GI-2132 pk 10,100, GI-2132 pk 15,200;Lento ERRENTERIA;2;46;6;0;67,41;48;6;54;
2025-12-14;10:30:00 - 11:00:00;GI-2132;[GI-2132] 93-ETD ASTIGARRAGA-ERRENTERIA, GI-2132 pk 10,100, GI-2132 pk 15,200;Lento ASTIGARRAGA;1;28;6;0;69,86;29;6;35;
2025-12-14;10:30:00 - 11:00:00;GI-2630;[GI-2630] 82-ETD URRETXU-BERGARA, GI-2630 pk 13,800, GI-2630 pk 20,200;Lento BERGARA;6;20;1;0;57,41;26;1;27;
2025-12-14;10:30:00 - 11:00:00;GI-2630;[GI-2630] 82-ETD URRETXU-BERGARA, GI-2630 pk 13,800, GI-2630 pk 20,200;Lento URRETXU;5;30;1;0;60,42;35;1;36;
2025-12-14;10:30:00 - 11:00:00;GI-2135;[GI-2135] 48-ETD NAVARRA-TOLOSA, GI-2135 pk 2,300, GI-2135 pk 11,200;Lento TOLOSA;2;22;0;0;61,67;23;1;24;
2025-12-14;10:30:00 - 11:00:00;GI-2135;[GI-2135] 48-ETD NAVARRA-TOLOSA, GI-2135 pk 2,300, GI-2135 pk 11,200;Lento NAVARRA;1;19;0;0;63;19;1;20;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Central VITORIA-GASTEIZ;0;0;23;6;108,28;28;1;29;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Lento VITORIA-GASTEIZ;0;14;191;10;99,58;190;25;215;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Central LASARTE-ORIA;0;0;37;25;116,13;60;2;62;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 100-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 433,300, N-I pk 436,800;Lento LASARTE-ORIA;0;18;234;14;99,74;238;28;266;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Lento VITORIA-GASTEIZ;0;23;160;10;97,9;155;38;193;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Central VITORIA-GASTEIZ;0;0;34;6;106;39;1;40;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Central LASARTE-ORIA;0;1;16;2;102,37;19;0;19;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Lento LASARTE-ORIA;0;26;180;6;96,84;180;32;212;
2025-12-14;10:30:00 - 11:00:00;A-15;[A-15] 134-ETD NAVARRA-ANDOAIN, A-15 pk 139,000, A-15 pk 156,000;Lento NAVARRA;48;42;0;0;43,67;81;9;90;
2025-12-14;10:30:00 - 11:00:00;A-15;[A-15] 134-ETD NAVARRA-ANDOAIN, A-15 pk 139,000, A-15 pk 156,000;Lento ANDOAIN;1;114;13;0;68,24;120;8;128;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 111-ETD LASARTE-ORIA-VITORIA-GASTEIZ, N-I pk 417,900, N-I pk 426,300;Lento LASARTE-ORIA;0;17;188;25;101,76;199;31;230;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 111-ETD LASARTE-ORIA-VITORIA-GASTEIZ, N-I pk 417,900, N-I pk 426,300;Central VITORIA-GASTEIZ;0;0;22;21;119,53;41;2;43;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 111-ETD LASARTE-ORIA-VITORIA-GASTEIZ, N-I pk 417,900, N-I pk 426,300;Lento VITORIA-GASTEIZ;0;7;178;15;101,78;176;24;200;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 111-ETD LASARTE-ORIA-VITORIA-GASTEIZ, N-I pk 417,900, N-I pk 426,300;Central LASARTE-ORIA;0;0;38;8;106,96;45;1;46;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 36-ETD PASAIA-IRUN, GI-636 pk 4,500, GI-636 pk 7,900;Lento PASAIA;42;32;1;0;43,07;70;5;75;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 36-ETD PASAIA-IRUN, GI-636 pk 4,500, GI-636 pk 7,900;Central PASAIA;0;85;82;0;82,19;162;5;167;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 36-ETD PASAIA-IRUN, GI-636 pk 4,500, GI-636 pk 7,900;Lento IRUN;25;45;0;0;50,71;64;6;70;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 36-ETD PASAIA-IRUN, GI-636 pk 4,500, GI-636 pk 7,900;Central IRUN;0;104;43;0;75,24;134;13;147;
2025-12-14;10:30:00 - 11:00:00;GI-3321;[GI-3321] 62-ETD ALTO AZKARATE-ELGOIBAR, GI-3321 pk 0,000, GI-3321 pk 5,400;Lento ELGOIBAR;3;0;0;0;25;3;0;3;
2025-12-14;10:30:00 - 11:00:00;GI-3321;[GI-3321] 62-ETD ALTO AZKARATE-ELGOIBAR, GI-3321 pk 0,000, GI-3321 pk 5,400;Lento ALTO AZKARATE;2;0;0;0;25;2;0;2;
2025-12-14;10:30:00 - 11:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Lento BEHOBIA, GI-636;100;11;0;0;28,96;106;5;111;
2025-12-14;10:30:00 - 11:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Central BEHOBIA, GI-636;20;12;1;0;41,82;32;1;33;
2025-12-14;10:30:00 - 11:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Lento NAVARRA;59;7;0;0;29,24;64;2;66;
2025-12-14;10:30:00 - 11:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Central NAVARRA;68;5;1;0;28,72;63;11;74;
2025-12-14;10:30:00 - 11:00:00;GI-627;[GI-627] 112-ETD ARABA-EIBAR, GI-627 pk 27,200, GI-627 pk 37,000;Lento ARABA;0;19;24;1;85,8;42;2;44;
2025-12-14;10:30:00 - 11:00:00;GI-627;[GI-627] 112-ETD ARABA-EIBAR, GI-627 pk 27,200, GI-627 pk 37,000;Lento EIBAR;0;23;35;0;86,12;56;2;58;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Central VITORIA-GASTEIZ;0;0;20;1;101,9;21;0;21;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Central LASARTE-ORIA;0;0;6;1;105,71;7;0;7;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Lento LASARTE-ORIA;1;6;26;1;92,79;27;7;34;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Lento VITORIA-GASTEIZ;0;27;108;1;93,35;115;21;136;
2025-12-14;10:30:00 - 11:00:00;GI-631;[GI-631] 158-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 13,500, GI-631 pk 19,000;Lento ZUMAIA;24;73;1;0;55,56;93;5;98;
2025-12-14;10:30:00 - 11:00:00;GI-631;[GI-631] 158-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 13,500, GI-631 pk 19,000;Lento ZUMARRAGA;26;62;2;0;54,22;85;5;90;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Central LASARTE-ORIA;0;0;30;25;118,18;55;0;55;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Lento VITORIA-GASTEIZ;0;4;152;37;106,94;168;25;193;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Central VITORIA-GASTEIZ;0;0;23;18;117,56;41;0;41;
2025-12-14;10:30:00 - 11:00:00;N-I;[N-I] 107-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 426,300, N-I pk 433,300;Lento LASARTE-ORIA;0;25;173;18;99,28;185;31;216;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Lento PASAIA;5;183;113;2;77,89;292;11;303;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Central PASAIA;0;11;27;1;91,15;37;2;39;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Lento IRUN;0;149;101;1;79,38;239;12;251;
2025-12-14;10:30:00 - 11:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Central IRUN;0;4;69;3;99,74;75;1;76;
2025-12-14;10:30:00 - 11:00:00;N-634;[N-634] 55-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 29,800, N-634 pk 31,000;Lento SANTANDER;49;20;0;0;36,59;66;3;69;
2025-12-14;10:30:00 - 11:00:00;N-634;[N-634] 55-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 29,800, N-634 pk 31,000;Lento SAN SEBASTIÁN;68;32;0;0;37,8;95;5;100;
2025-12-14;10:30:00 - 11:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Lento ANDOAIN;0;10;86;5;98,51;88;13;101;
2025-12-14;10:30:00 - 11:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Central ANDOAIN;0;13;170;20;101,7;189;14;203;
2025-12-14;10:30:00 - 11:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Rápido ANDOAIN;0;0;19;16;118,29;35;0;35;
2025-12-14;10:30:00 - 11:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Lento SAN SEBASTIÁN;0;3;39;5;102,02;42;5;47;
2025-12-14;10:30:00 - 11:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Central SAN SEBASTIÁN;0;6;223;24;102,96;233;20;253;
2025-12-14;10:30:00 - 11:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Rápido SAN SEBASTIÁN;0;0;25;26;120,39;50;1;51;
2025-12-14;10:30:00 - 11:00:00;N-634;[N-634] 11-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 60,700, N-634 pk 62,000;Lento SANTANDER;8;57;0;0;60,08;63;2;65;
2025-12-14;10:30:00 - 11:00:00;N-634;[N-634] 11-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 60,700, N-634 pk 62,000;Lento SAN SEBASTIÁN;12;69;0;0;59,07;79;2;81;
2025-12-14;10:30:00 - 11:00:00;GI-2130;[GI-2130] 132-ETD NAVARRA-TOLOSA, GI-2130 pk 11,700, GI-2130 pk 16,100;Lento NAVARRA;3;14;0;0;57,94;16;1;17;
