Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00248 ; 13/12/2025 ; 10:00 ; 00380 ; 00028 ; 00050 ; 00004 ; 00000 ; 00000 ; 00299 ; 00022 ; 00127 ; 00003 ; 00000 ; 00000
00248 ; 13/12/2025 ; 11:00 ; 00409 ; 00031 ; 00054 ; 00000 ; 00000 ; 00000 ; 00393 ; 00031 ; 00127 ; 00004 ; 00000 ; 00000
00248 ; 13/12/2025 ; 12:00 ; 00488 ; 00031 ; 00090 ; 00000 ; 00000 ; 00000 ; 00518 ; 00027 ; 00192 ; 00001 ; 00000 ; 00000
00248 ; 13/12/2025 ; 13:00 ; 00494 ; 00031 ; 00109 ; 00002 ; 00000 ; 00000 ; 00529 ; 00033 ; 00216 ; 00001 ; 00000 ; 00000
00248 ; 13/12/2025 ; 14:00 ; 00498 ; 00030 ; 00102 ; 00002 ; 00000 ; 00000 ; 00577 ; 00023 ; 00234 ; 00001 ; 00000 ; 00000
00248 ; 13/12/2025 ; 15:00 ; 00339 ; 00034 ; 00043 ; 00001 ; 00000 ; 00000 ; 00430 ; 00024 ; 00176 ; 00002 ; 00000 ; 00000
00248 ; 13/12/2025 ; 16:00 ; 00370 ; 00025 ; 00049 ; 00003 ; 00000 ; 00000 ; 00417 ; 00026 ; 00155 ; 00001 ; 00000 ; 00000
00248 ; 13/12/2025 ; 17:00 ; 00389 ; 00021 ; 00053 ; 00002 ; 00000 ; 00000 ; 00539 ; 00022 ; 00195 ; 00002 ; 00000 ; 00000
00248 ; 13/12/2025 ; 18:00 ; 00442 ; 00028 ; 00062 ; 00001 ; 00000 ; 00000 ; 00627 ; 00023 ; 00274 ; 00004 ; 00000 ; 00000
00248 ; 13/12/2025 ; 19:00 ; 00504 ; 00027 ; 00100 ; 00001 ; 00000 ; 00000 ; 00517 ; 00016 ; 00289 ; 00004 ; 00000 ; 00000
00248 ; 13/12/2025 ; 20:00 ; 00472 ; 00015 ; 00085 ; 00000 ; 00000 ; 00000 ; 00367 ; 00023 ; 00185 ; 00001 ; 00000 ; 00000
00248 ; 13/12/2025 ; 21:00 ; 00431 ; 00019 ; 00057 ; 00002 ; 00000 ; 00000 ; 00265 ; 00021 ; 00104 ; 00005 ; 00000 ; 00000
00248 ; 13/12/2025 ; 22:00 ; 00349 ; 00013 ; 00034 ; 00001 ; 00000 ; 00000 ; 00182 ; 00015 ; 00068 ; 00002 ; 00000 ; 00000
00248 ; 13/12/2025 ; 23:00 ; 00327 ; 00013 ; 00035 ; 00001 ; 00000 ; 00000 ; 00133 ; 00012 ; 00047 ; 00003 ; 00000 ; 00000
00248 ; 13/12/2025 ; 24:00 ; 00584 ; 00006 ; 00127 ; 00000 ; 00000 ; 00000 ; 00107 ; 00012 ; 00043 ; 00002 ; 00000 ; 00000
00249 ; 08/12/2025 ; 01:00 ; 00000 ; 00000 ; 00070 ; 00005 ; 00002 ; 00000 ; 00000 ; 00000 ; 00061 ; 00002 ; 00027 ; 00001
00249 ; 08/12/2025 ; 02:00 ; 00000 ; 00000 ; 00033 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00022 ; 00004 ; 00008 ; 00000
00249 ; 08/12/2025 ; 03:00 ; 00000 ; 00000 ; 00013 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00005 ; 00005 ; 00001
00249 ; 08/12/2025 ; 04:00 ; 00000 ; 00000 ; 00012 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00015 ; 00004 ; 00008 ; 00000
00249 ; 08/12/2025 ; 05:00 ; 00000 ; 00000 ; 00037 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00004 ; 00003 ; 00003
00249 ; 08/12/2025 ; 06:00 ; 00000 ; 00000 ; 00055 ; 00014 ; 00002 ; 00000 ; 00000 ; 00000 ; 00019 ; 00005 ; 00008 ; 00002
00249 ; 08/12/2025 ; 07:00 ; 00000 ; 00000 ; 00055 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00029 ; 00001 ; 00027 ; 00000
00249 ; 08/12/2025 ; 08:00 ; 00000 ; 00000 ; 00078 ; 00012 ; 00002 ; 00000 ; 00000 ; 00000 ; 00074 ; 00011 ; 00029 ; 00001
00249 ; 08/12/2025 ; 09:00 ; 00000 ; 00000 ; 00201 ; 00017 ; 00015 ; 00000 ; 00000 ; 00000 ; 00111 ; 00014 ; 00022 ; 00001
00249 ; 08/12/2025 ; 10:00 ; 00000 ; 00000 ; 00345 ; 00018 ; 00034 ; 00000 ; 00000 ; 00000 ; 00168 ; 00022 ; 00029 ; 00001
00249 ; 08/12/2025 ; 11:00 ; 00000 ; 00000 ; 00508 ; 00036 ; 00068 ; 00002 ; 00000 ; 00000 ; 00271 ; 00020 ; 00061 ; 00000
00249 ; 08/12/2025 ; 12:00 ; 00000 ; 00000 ; 00628 ; 00026 ; 00122 ; 00001 ; 00000 ; 00000 ; 00361 ; 00017 ; 00116 ; 00004
00249 ; 08/12/2025 ; 13:00 ; 00000 ; 00000 ; 00548 ; 00019 ; 00102 ; 00000 ; 00000 ; 00000 ; 00374 ; 00017 ; 00113 ; 00001
00249 ; 08/12/2025 ; 14:00 ; 00000 ; 00000 ; 00469 ; 00025 ; 00070 ; 00002 ; 00000 ; 00000 ; 00405 ; 00020 ; 00146 ; 00000
00249 ; 08/12/2025 ; 15:00 ; 00000 ; 00000 ; 00312 ; 00037 ; 00049 ; 00002 ; 00000 ; 00000 ; 00327 ; 00020 ; 00125 ; 00001
00249 ; 08/12/2025 ; 16:00 ; 00000 ; 00000 ; 00366 ; 00030 ; 00053 ; 00000 ; 00000 ; 00000 ; 00333 ; 00023 ; 00090 ; 00001
00249 ; 08/12/2025 ; 17:00 ; 00000 ; 00000 ; 00509 ; 00026 ; 00092 ; 00001 ; 00000 ; 00000 ; 00436 ; 00021 ; 00165 ; 00002
00249 ; 08/12/2025 ; 18:00 ; 00000 ; 00000 ; 00518 ; 00030 ; 00119 ; 00000 ; 00000 ; 00000 ; 00512 ; 00017 ; 00232 ; 00000
00249 ; 08/12/2025 ; 19:00 ; 00000 ; 00000 ; 00569 ; 00035 ; 00117 ; 00001 ; 00000 ; 00000 ; 00497 ; 00020 ; 00268 ; 00002
00249 ; 08/12/2025 ; 20:00 ; 00000 ; 00000 ; 00444 ; 00021 ; 00064 ; 00004 ; 00000 ; 00000 ; 00386 ; 00021 ; 00190 ; 00001
00249 ; 08/12/2025 ; 21:00 ; 00000 ; 00000 ; 00360 ; 00019 ; 00042 ; 00001 ; 00000 ; 00000 ; 00314 ; 00017 ; 00131 ; 00000
00249 ; 08/12/2025 ; 22:00 ; 00000 ; 00000 ; 00225 ; 00020 ; 00024 ; 00001 ; 00000 ; 00000 ; 00190 ; 00016 ; 00105 ; 00003
00249 ; 08/12/2025 ; 23:00 ; 00000 ; 00000 ; 00121 ; 00010 ; 00012 ; 00000 ; 00000 ; 00000 ; 00102 ; 00008 ; 00040 ; 00001
00249 ; 08/12/2025 ; 24:00 ; 00000 ; 00000 ; 00063 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000 ; 00077 ; 00008 ; 00045 ; 00003
00249 ; 09/12/2025 ; 01:00 ; 00007 ; 00004 ; 00032 ; 00007 ; 00000 ; 00000 ; 00011 ; 00001 ; 00031 ; 00002 ; 00017 ; 00001
00249 ; 09/12/2025 ; 02:00 ; 00003 ; 00004 ; 00011 ; 00006 ; 00000 ; 00000 ; 00004 ; 00005 ; 00012 ; 00003 ; 00009 ; 00001
00249 ; 09/12/2025 ; 03:00 ; 00008 ; 00001 ; 00015 ; 00002 ; 00000 ; 00000 ; 00006 ; 00004 ; 00002 ; 00001 ; 00003 ; 00000
00249 ; 09/12/2025 ; 04:00 ; 00004 ; 00003 ; 00013 ; 00001 ; 00001 ; 00000 ; 00010 ; 00005 ; 00013 ; 00004 ; 00003 ; 00004
00249 ; 09/12/2025 ; 05:00 ; 00018 ; 00004 ; 00040 ; 00005 ; 00000 ; 00000 ; 00019 ; 00006 ; 00019 ; 00005 ; 00007 ; 00000
00249 ; 09/12/2025 ; 06:00 ; 00095 ; 00012 ; 00136 ; 00025 ; 00006 ; 00000 ; 00105 ; 00015 ; 00035 ; 00012 ; 00017 ; 00000
00249 ; 09/12/2025 ; 07:00 ; 00218 ; 00026 ; 00328 ; 00045 ; 00062 ; 00000 ; 00188 ; 00025 ; 00155 ; 00020 ; 00078 ; 00001
00249 ; 09/12/2025 ; 08:00 ; 00415 ; 00033 ; 00693 ; 00054 ; 00290 ; 00003 ; 00550 ; 00033 ; 00630 ; 00050 ; 00443 ; 00005
00249 ; 09/12/2025 ; 09:00 ; 00346 ; 00030 ; 00618 ; 00070 ; 00263 ; 00009 ; 00528 ; 00051 ; 00717 ; 00067 ; 00510 ; 00006
00249 ; 09/12/2025 ; 10:00 ; 00287 ; 00049 ; 00498 ; 00076 ; 00118 ; 00004 ; 00430 ; 00056 ; 00583 ; 00060 ; 00313 ; 00008
00249 ; 09/12/2025 ; 11:00 ; 00258 ; 00050 ; 00426 ; 00083 ; 00109 ; 00005 ; 00254 ; 00067 ; 00470 ; 00060 ; 00230 ; 00001
00249 ; 09/12/2025 ; 12:00 ; 00252 ; 00042 ; 00482 ; 00054 ; 00101 ; 00000 ; 00242 ; 00052 ; 00438 ; 00055 ; 00177 ; 00003
00249 ; 09/12/2025 ; 13:00 ; 00295 ; 00025 ; 00466 ; 00052 ; 00085 ; 00004 ; 00202 ; 00067 ; 00370 ; 00056 ; 00174 ; 00005
00249 ; 09/12/2025 ; 14:00 ; 00291 ; 00022 ; 00520 ; 00044 ; 00126 ; 00003 ; 00276 ; 00048 ; 00387 ; 00062 ; 00189 ; 00003
00249 ; 09/12/2025 ; 15:00 ; 00399 ; 00029 ; 00498 ; 00071 ; 00121 ; 00003 ; 00324 ; 00057 ; 00441 ; 00058 ; 00216 ; 00006
00249 ; 09/12/2025 ; 16:00 ; 00375 ; 00020 ; 00616 ; 00041 ; 00172 ; 00008 ; 00302 ; 00047 ; 00478 ; 00074 ; 00229 ; 00003
00249 ; 09/12/2025 ; 17:00 ; 00460 ; 00024 ; 00608 ; 00051 ; 00167 ; 00004 ; 00361 ; 00041 ; 00496 ; 00069 ; 00280 ; 00002
00249 ; 09/12/2025 ; 18:00 ; 00485 ; 00019 ; 00695 ; 00035 ; 00177 ; 00001 ; 00411 ; 00047 ; 00596 ; 00048 ; 00375 ; 00007
00249 ; 09/12/2025 ; 19:00 ; 00417 ; 00017 ; 00586 ; 00041 ; 00171 ; 00002 ; 00340 ; 00026 ; 00515 ; 00044 ; 00348 ; 00002
00249 ; 09/12/2025 ; 20:00 ; 00262 ; 00007 ; 00445 ; 00025 ; 00065 ; 00001 ; 00214 ; 00023 ; 00322 ; 00040 ; 00142 ; 00004
00249 ; 09/12/2025 ; 21:00 ; 00160 ; 00011 ; 00366 ; 00022 ; 00046 ; 00000 ; 00140 ; 00010 ; 00223 ; 00022 ; 00120 ; 00002
00249 ; 09/12/2025 ; 22:00 ; 00113 ; 00009 ; 00239 ; 00018 ; 00009 ; 00001 ; 00111 ; 00011 ; 00159 ; 00022 ; 00061 ; 00002
00249 ; 09/12/2025 ; 23:00 ; 00061 ; 00004 ; 00141 ; 00015 ; 00008 ; 00000 ; 00064 ; 00008 ; 00116 ; 00010 ; 00057 ; 00002
00249 ; 09/12/2025 ; 24:00 ; 00031 ; 00001 ; 00055 ; 00006 ; 00002 ; 00000 ; 00023 ; 00007 ; 00043 ; 00012 ; 00011 ; 00002
00249 ; 10/12/2025 ; 01:00 ; 00007 ; 00003 ; 00027 ; 00004 ; 00000 ; 00000 ; 00008 ; 00005 ; 00030 ; 00006 ; 00010 ; 00002
00249 ; 10/12/2025 ; 02:00 ; 00002 ; 00006 ; 00011 ; 00007 ; 00000 ; 00000 ; 00005 ; 00006 ; 00009 ; 00002 ; 00005 ; 00001
00249 ; 10/12/2025 ; 03:00 ; 00008 ; 00001 ; 00010 ; 00009 ; 00000 ; 00000 ; 00005 ; 00004 ; 00005 ; 00002 ; 00000 ; 00000
00249 ; 10/12/2025 ; 04:00 ; 00006 ; 00001 ; 00013 ; 00007 ; 00000 ; 00000 ; 00004 ; 00007 ; 00009 ; 00006 ; 00004 ; 00003
00249 ; 10/12/2025 ; 05:00 ; 00017 ; 00007 ; 00044 ; 00007 ; 00001 ; 00000 ; 00022 ; 00007 ; 00009 ; 00008 ; 00011 ; 00003
00249 ; 10/12/2025 ; 06:00 ; 00084 ; 00011 ; 00127 ; 00028 ; 00007 ; 00000 ; 00099 ; 00015 ; 00041 ; 00010 ; 00016 ; 00003
00249 ; 10/12/2025 ; 07:00 ; 00190 ; 00022 ; 00329 ; 00035 ; 00055 ; 00000 ; 00164 ; 00019 ; 00150 ; 00029 ; 00071 ; 00000
00249 ; 10/12/2025 ; 08:00 ; 00396 ; 00038 ; 00707 ; 00048 ; 00256 ; 00004 ; 00515 ; 00042 ; 00604 ; 00062 ; 00455 ; 00005
00249 ; 10/12/2025 ; 09:00 ; 00361 ; 00033 ; 00691 ; 00070 ; 00282 ; 00004 ; 00537 ; 00054 ; 00740 ; 00085 ; 00501 ; 00007
00249 ; 10/12/2025 ; 10:00 ; 00245 ; 00046 ; 00496 ; 00070 ; 00148 ; 00005 ; 00374 ; 00083 ; 00626 ; 00075 ; 00351 ; 00007
00249 ; 10/12/2025 ; 11:00 ; 00237 ; 00040 ; 00445 ; 00074 ; 00097 ; 00008 ; 00250 ; 00075 ; 00514 ; 00071 ; 00212 ; 00004
00249 ; 10/12/2025 ; 12:00 ; 00257 ; 00042 ; 00468 ; 00075 ; 00106 ; 00002 ; 00229 ; 00058 ; 00417 ; 00063 ; 00159 ; 00003
00249 ; 10/12/2025 ; 13:00 ; 00298 ; 00036 ; 00503 ; 00057 ; 00091 ; 00002 ; 00257 ; 00056 ; 00411 ; 00070 ; 00196 ; 00004
00249 ; 10/12/2025 ; 14:00 ; 00327 ; 00034 ; 00527 ; 00067 ; 00128 ; 00003 ; 00279 ; 00052 ; 00406 ; 00052 ; 00192 ; 00001
00249 ; 10/12/2025 ; 15:00 ; 00373 ; 00024 ; 00570 ; 00060 ; 00148 ; 00003 ; 00279 ; 00052 ; 00437 ; 00068 ; 00274 ; 00005
00249 ; 10/12/2025 ; 16:00 ; 00393 ; 00026 ; 00638 ; 00055 ; 00170 ; 00002 ; 00288 ; 00069 ; 00448 ; 00060 ; 00266 ; 00007
00249 ; 10/12/2025 ; 17:00 ; 00448 ; 00029 ; 00577 ; 00048 ; 00143 ; 00006 ; 00301 ; 00034 ; 00512 ; 00059 ; 00286 ; 00008
00249 ; 10/12/2025 ; 18:00 ; 00483 ; 00020 ; 00690 ; 00041 ; 00213 ; 00001 ; 00425 ; 00063 ; 00581 ; 00050 ; 00354 ; 00004
00249 ; 10/12/2025 ; 19:00 ; 00380 ; 00013 ; 00581 ; 00050 ; 00166 ; 00003 ; 00375 ; 00047 ; 00540 ; 00043 ; 00339 ; 00004
00249 ; 10/12/2025 ; 20:00 ; 00262 ; 00010 ; 00496 ; 00029 ; 00084 ; 00002 ; 00199 ; 00026 ; 00335 ; 00037 ; 00180 ; 00004
00249 ; 10/12/2025 ; 21:00 ; 00181 ; 00009 ; 00381 ; 00027 ; 00037 ; 00000 ; 00124 ; 00008 ; 00222 ; 00033 ; 00120 ; 00001
00249 ; 10/12/2025 ; 22:00 ; 00111 ; 00007 ; 00237 ; 00017 ; 00015 ; 00000 ; 00094 ; 00009 ; 00166 ; 00016 ; 00063 ; 00005
00249 ; 10/12/2025 ; 23:00 ; 00063 ; 00004 ; 00176 ; 00012 ; 00007 ; 00000 ; 00068 ; 00007 ; 00097 ; 00013 ; 00049 ; 00000
00249 ; 10/12/2025 ; 24:00 ; 00019 ; 00002 ; 00077 ; 00007 ; 00002 ; 00000 ; 00028 ; 00007 ; 00057 ; 00008 ; 00028 ; 00004
00249 ; 11/12/2025 ; 01:00 ; 00009 ; 00005 ; 00039 ; 00004 ; 00000 ; 00000 ; 00014 ; 00005 ; 00068 ; 00003 ; 00046 ; 00001
00249 ; 11/12/2025 ; 02:00 ; 00007 ; 00003 ; 00027 ; 00009 ; 00000 ; 00000 ; 00008 ; 00007 ; 00030 ; 00005 ; 00016 ; 00002
00249 ; 11/12/2025 ; 03:00 ; 00007 ; 00004 ; 00014 ; 00005 ; 00000 ; 00000 ; 00008 ; 00002 ; 00008 ; 00001 ; 00004 ; 00001
00249 ; 11/12/2025 ; 04:00 ; 00003 ; 00002 ; 00020 ; 00005 ; 00001 ; 00000 ; 00012 ; 00008 ; 00017 ; 00003 ; 00005 ; 00003
00249 ; 11/12/2025 ; 05:00 ; 00023 ; 00007 ; 00049 ; 00006 ; 00001 ; 00000 ; 00022 ; 00006 ; 00011 ; 00011 ; 00013 ; 00003
00249 ; 11/12/2025 ; 06:00 ; 00083 ; 00013 ; 00139 ; 00018 ; 00011 ; 00001 ; 00099 ; 00011 ; 00041 ; 00010 ; 00011 ; 00002
00249 ; 11/12/2025 ; 07:00 ; 00193 ; 00029 ; 00290 ; 00042 ; 00055 ; 00001 ; 00180 ; 00020 ; 00148 ; 00027 ; 00070 ; 00001
00249 ; 11/12/2025 ; 08:00 ; 00379 ; 00037 ; 00738 ; 00045 ; 00260 ; 00003 ; 00522 ; 00041 ; 00614 ; 00063 ; 00448 ; 00003
00249 ; 11/12/2025 ; 09:00 ; 00319 ; 00028 ; 00668 ; 00085 ; 00269 ; 00009 ; 00590 ; 00053 ; 00599 ; 00124 ; 00448 ; 00060
00249 ; 11/12/2025 ; 10:00 ; 00344 ; 00032 ; 00495 ; 00075 ; 00107 ; 00003 ; 00573 ; 00063 ; 00266 ; 00200 ; 00357 ; 00150
00249 ; 11/12/2025 ; 11:00 ; 00242 ; 00043 ; 00424 ; 00086 ; 00095 ; 00010 ; 00251 ; 00049 ; 00470 ; 00074 ; 00210 ; 00010
00249 ; 11/12/2025 ; 12:00 ; 00291 ; 00029 ; 00474 ; 00069 ; 00092 ; 00002 ; 00211 ; 00059 ; 00456 ; 00059 ; 00208 ; 00001
00249 ; 11/12/2025 ; 13:00 ; 00308 ; 00034 ; 00525 ; 00052 ; 00103 ; 00003 ; 00247 ; 00058 ; 00416 ; 00060 ; 00183 ; 00003
00249 ; 11/12/2025 ; 14:00 ; 00301 ; 00031 ; 00533 ; 00055 ; 00128 ; 00001 ; 00282 ; 00067 ; 00401 ; 00055 ; 00188 ; 00001
00249 ; 11/12/2025 ; 15:00 ; 00403 ; 00042 ; 00649 ; 00055 ; 00136 ; 00001 ; 00285 ; 00064 ; 00502 ; 00067 ; 00238 ; 00003
00249 ; 11/12/2025 ; 16:00 ; 00409 ; 00028 ; 00605 ; 00060 ; 00195 ; 00004 ; 00319 ; 00058 ; 00489 ; 00056 ; 00240 ; 00004
00249 ; 11/12/2025 ; 17:00 ; 00465 ; 00038 ; 00603 ; 00040 ; 00179 ; 00004 ; 00333 ; 00063 ; 00561 ; 00044 ; 00332 ; 00005
00249 ; 11/12/2025 ; 18:00 ; 00482 ; 00026 ; 00702 ; 00043 ; 00239 ; 00003 ; 00423 ; 00044 ; 00621 ; 00060 ; 00397 ; 00004
00249 ; 11/12/2025 ; 19:00 ; 00416 ; 00013 ; 00618 ; 00036 ; 00171 ; 00002 ; 00357 ; 00042 ; 00489 ; 00032 ; 00340 ; 00006
00249 ; 11/12/2025 ; 20:00 ; 00289 ; 00007 ; 00508 ; 00036 ; 00107 ; 00002 ; 00228 ; 00023 ; 00350 ; 00033 ; 00216 ; 00005
00249 ; 11/12/2025 ; 21:00 ; 00188 ; 00009 ; 00369 ; 00021 ; 00061 ; 00001 ; 00149 ; 00008 ; 00242 ; 00023 ; 00123 ; 00003
00249 ; 11/12/2025 ; 22:00 ; 00138 ; 00005 ; 00269 ; 00018 ; 00031 ; 00001 ; 00105 ; 00008 ; 00184 ; 00018 ; 00088 ; 00003
00249 ; 11/12/2025 ; 23:00 ; 00084 ; 00002 ; 00191 ; 00011 ; 00016 ; 00000 ; 00074 ; 00007 ; 00117 ; 00016 ; 00063 ; 00002
00249 ; 11/12/2025 ; 24:00 ; 00038 ; 00002 ; 00081 ; 00007 ; 00001 ; 00000 ; 00025 ; 00004 ; 00072 ; 00016 ; 00030 ; 00000
00249 ; 12/12/2025 ; 01:00 ; 00011 ; 00004 ; 00054 ; 00008 ; 00003 ; 00000 ; 00012 ; 00004 ; 00050 ; 00007 ; 00026 ; 00000
00249 ; 12/12/2025 ; 02:00 ; 00004 ; 00000 ; 00016 ; 00003 ; 00000 ; 00000 ; 00011 ; 00003 ; 00013 ; 00006 ; 00006 ; 00001
00249 ; 12/12/2025 ; 03:00 ; 00003 ; 00003 ; 00018 ; 00005 ; 00000 ; 00000 ; 00007 ; 00002 ; 00008 ; 00008 ; 00007 ; 00001
00249 ; 12/12/2025 ; 04:00 ; 00007 ; 00004 ; 00020 ; 00011 ; 00003 ; 00001 ; 00009 ; 00008 ; 00011 ; 00006 ; 00003 ; 00000
00249 ; 12/12/2025 ; 05:00 ; 00021 ; 00006 ; 00042 ; 00008 ; 00003 ; 00000 ; 00018 ; 00008 ; 00008 ; 00012 ; 00004 ; 00001
00249 ; 12/12/2025 ; 06:00 ; 00093 ; 00007 ; 00146 ; 00018 ; 00005 ; 00000 ; 00100 ; 00010 ; 00037 ; 00015 ; 00025 ; 00001
00249 ; 12/12/2025 ; 07:00 ; 00192 ; 00023 ; 00309 ; 00043 ; 00042 ; 00000 ; 00193 ; 00020 ; 00156 ; 00040 ; 00060 ; 00001
00249 ; 12/12/2025 ; 08:00 ; 00374 ; 00035 ; 00633 ; 00065 ; 00222 ; 00004 ; 00470 ; 00040 ; 00605 ; 00072 ; 00468 ; 00002
00249 ; 12/12/2025 ; 09:00 ; 00358 ; 00030 ; 00600 ; 00081 ; 00201 ; 00007 ; 00470 ; 00054 ; 00746 ; 00074 ; 00437 ; 00009
00249 ; 12/12/2025 ; 10:00 ; 00269 ; 00043 ; 00497 ; 00071 ; 00115 ; 00005 ; 00360 ; 00053 ; 00572 ; 00072 ; 00305 ; 00008
00249 ; 12/12/2025 ; 11:00 ; 00245 ; 00049 ; 00447 ; 00090 ; 00116 ; 00005 ; 00257 ; 00058 ; 00466 ; 00069 ; 00201 ; 00006
00249 ; 12/12/2025 ; 12:00 ; 00264 ; 00036 ; 00461 ; 00073 ; 00124 ; 00002 ; 00276 ; 00061 ; 00437 ; 00063 ; 00184 ; 00002
00249 ; 12/12/2025 ; 13:00 ; 00341 ; 00045 ; 00551 ; 00071 ; 00167 ; 00005 ; 00259 ; 00058 ; 00404 ; 00064 ; 00220 ; 00003
00249 ; 12/12/2025 ; 14:00 ; 00368 ; 00031 ; 00593 ; 00064 ; 00184 ; 00003 ; 00325 ; 00053 ; 00504 ; 00064 ; 00271 ; 00006
00249 ; 12/12/2025 ; 15:00 ; 00505 ; 00029 ; 00666 ; 00058 ; 00240 ; 00004 ; 00363 ; 00045 ; 00575 ; 00071 ; 00379 ; 00005
00249 ; 12/12/2025 ; 16:00 ; 00431 ; 00013 ; 00640 ; 00051 ; 00201 ; 00005 ; 00339 ; 00062 ; 00522 ; 00065 ; 00325 ; 00009
00249 ; 12/12/2025 ; 17:00 ; 00395 ; 00013 ; 00588 ; 00042 ; 00170 ; 00002 ; 00348 ; 00038 ; 00535 ; 00058 ; 00289 ; 00003
00249 ; 12/12/2025 ; 18:00 ; 00415 ; 00023 ; 00594 ; 00043 ; 00154 ; 00005 ; 00299 ; 00031 ; 00447 ; 00040 ; 00249 ; 00003
00249 ; 12/12/2025 ; 19:00 ; 00388 ; 00014 ; 00541 ; 00035 ; 00141 ; 00004 ; 00397 ; 00036 ; 00623 ; 00050 ; 00419 ; 00005
00249 ; 12/12/2025 ; 20:00 ; 00249 ; 00014 ; 00471 ; 00034 ; 00077 ; 00003 ; 00252 ; 00015 ; 00589 ; 00054 ; 00413 ; 00007
00249 ; 12/12/2025 ; 21:00 ; 00207 ; 00006 ; 00452 ; 00022 ; 00063 ; 00002 ; 00158 ; 00011 ; 00342 ; 00029 ; 00231 ; 00003
00249 ; 12/12/2025 ; 22:00 ; 00148 ; 00004 ; 00284 ; 00016 ; 00030 ; 00000 ; 00125 ; 00014 ; 00196 ; 00022 ; 00093 ; 00004
00249 ; 12/12/2025 ; 23:00 ; 00114 ; 00000 ; 00254 ; 00011 ; 00028 ; 00000 ; 00093 ; 00003 ; 00127 ; 00011 ; 00065 ; 00000
00249 ; 12/12/2025 ; 24:00 ; 00138 ; 00003 ; 00645 ; 00031 ; 00236 ; 00009 ; 00035 ; 00004 ; 00112 ; 00010 ; 00031 ; 00003
00249 ; 13/12/2025 ; 01:00 ; 00051 ; 00000 ; 00161 ; 00011 ; 00011 ; 00000 ; 00040 ; 00013 ; 00069 ; 00009 ; 00030 ; 00002
00249 ; 13/12/2025 ; 02:00 ; 00018 ; 00000 ; 00088 ; 00007 ; 00005 ; 00000 ; 00048 ; 00005 ; 00052 ; 00007 ; 00018 ; 00001
00249 ; 13/12/2025 ; 03:00 ; 00014 ; 00002 ; 00044 ; 00005 ; 00002 ; 00000 ; 00046 ; 00002 ; 00042 ; 00001 ; 00021 ; 00002
00249 ; 13/12/2025 ; 04:00 ; 00006 ; 00001 ; 00035 ; 00006 ; 00000 ; 00000 ; 00005 ; 00005 ; 00010 ; 00004 ; 00008 ; 00001
00249 ; 13/12/2025 ; 05:00 ; 00015 ; 00001 ; 00052 ; 00008 ; 00000 ; 00000 ; 00008 ; 00003 ; 00013 ; 00005 ; 00012 ; 00001
00249 ; 13/12/2025 ; 06:00 ; 00034 ; 00004 ; 00048 ; 00007 ; 00000 ; 00000 ; 00029 ; 00004 ; 00018 ; 00006 ; 00019 ; 00000
00249 ; 13/12/2025 ; 07:00 ; 00038 ; 00003 ; 00070 ; 00017 ; 00003 ; 00001 ; 00044 ; 00012 ; 00053 ; 00011 ; 00015 ; 00001
00249 ; 13/12/2025 ; 08:00 ; 00110 ; 00013 ; 00144 ; 00020 ; 00007 ; 00000 ; 00085 ; 00012 ; 00109 ; 00025 ; 00056 ; 00003
00249 ; 13/12/2025 ; 09:00 ; 00138 ; 00013 ; 00277 ; 00034 ; 00037 ; 00003 ; 00127 ; 00019 ; 00217 ; 00023 ; 00072 ; 00004
00249 ; 13/12/2025 ; 10:00 ; 00183 ; 00009 ; 00380 ; 00028 ; 00050 ; 00004 ; 00188 ; 00014 ; 00299 ; 00022 ; 00127 ; 00003
00249 ; 13/12/2025 ; 11:00 ; 00213 ; 00009 ; 00409 ; 00031 ; 00054 ; 00000 ; 00261 ; 00010 ; 00393 ; 00031 ; 00127 ; 00004
00249 ; 13/12/2025 ; 12:00 ; 00269 ; 00005 ; 00488 ; 00031 ; 00090 ; 00000 ; 00243 ; 00019 ; 00518 ; 00027 ; 00192 ; 00001
00249 ; 13/12/2025 ; 13:00 ; 00331 ; 00005 ; 00494 ; 00031 ; 00109 ; 00002 ; 00265 ; 00019 ; 00529 ; 00033 ; 00216 ; 00001
00249 ; 13/12/2025 ; 14:00 ; 00314 ; 00012 ; 00498 ; 00030 ; 00102 ; 00002 ; 00306 ; 00009 ; 00577 ; 00023 ; 00234 ; 00001
00249 ; 13/12/2025 ; 15:00 ; 00251 ; 00011 ; 00339 ; 00034 ; 00043 ; 00001 ; 00245 ; 00009 ; 00430 ; 00024 ; 00176 ; 00002
